---- Page: "Statistics [Analog]"
---- Chart: electr_3_1_3.ewb
Parameter	Value
Initial TStep	125.00000n
Initial TMax	250.00000n
Nominal temperature	27.00000
Operating temperature	27.00000
Total iterations	9.96700K
Transient iterations	9.95000K
Circuit Equations	21.00000
Transient timepoints	3.64000K
Accepted timepoints	3.39900K
Rejected timepoints	241.00000
Total Analysis Time	203.00000m
Transient time	202.00000m
matrix reordering time	0.00000
L-U decomposition time	6.00000m
Matrix solve time	8.00000m
transient L-U decomp time	6.00000m
Transient solve time	8.00000m
Transient iters per point	0.00000
Load time	17.00000m
---- End Chart: electr_3_1_3.ewb
---- End Page: "Statistics [Analog]"

---- Page: "Oscilloscope"
---- Graph: "electr_3_1_3.ewb"
---- Left Axis: LINEAR "Voltage"
2.499597087714e-005	-1.500000000000e+000
2.499597599714e-005	-1.500000000000e+000
2.499598623714e-005	-1.500000000000e+000
2.499600671714e-005	-1.500000000000e+000
2.499604767714e-005	-1.500000000000e+000
2.499612959714e-005	-1.500000000000e+000
2.499629343714e-005	-1.500000000000e+000
2.499662111714e-005	-1.500000000000e+000
2.499727647714e-005	-1.500000000000e+000
2.499826936688e-005	-1.500000000000e+000
2.499963891701e-005	-1.500000000000e+000
2.500182680646e-005	-1.500000000000e+000
2.500382077705e-005	-1.500000000000e+000
2.500528915077e-005	-1.500000000000e+000
2.500674973468e-005	-1.500000000000e+000
2.500807062258e-005	-1.500000000000e+000
2.500971609535e-005	-1.500000000000e+000
2.501157608613e-005	-1.500000000000e+000
2.501529606771e-005	-1.500000000000e+000
2.502045934333e-005	-1.500000000000e+000
2.503078589458e-005	-1.500000000000e+000
2.504977450138e-005	-1.500000000000e+000
2.508383390729e-005	-1.500000000000e+000
2.515155597336e-005	-1.500000000000e+000
2.527540842810e-005	-1.500000000000e+000
2.535540842810e-005	-1.500000000000e+000
2.535540852810e-005	-1.199999995100e+000
2.535540872810e-005	-5.999999954647e-001
2.535540912810e-005	6.000000038061e-001
2.535540942810e-005	1.499999998177e+000
2.535540950810e-005	1.500000000000e+000
2.535540966810e-005	1.500000000000e+000
2.535540998810e-005	1.500000000000e+000
2.535541062810e-005	1.500000000000e+000
2.535541190810e-005	1.500000000000e+000
2.535541446810e-005	1.500000000000e+000
2.535541958810e-005	1.500000000000e+000
2.535542982810e-005	1.500000000000e+000
2.535545030810e-005	1.500000000000e+000
2.535549126810e-005	1.500000000000e+000
2.535557318810e-005	1.500000000000e+000
2.535573702810e-005	1.500000000000e+000
2.535606470810e-005	1.500000000000e+000
2.535640391589e-005	1.500000000000e+000
2.535687962253e-005	1.500000000000e+000
2.535773403310e-005	1.500000000000e+000
2.535944285424e-005	1.500000000000e+000
2.536167864960e-005	1.500000000000e+000
2.536448885031e-005	1.500000000000e+000
2.536978744708e-005	1.500000000000e+000
2.537556283354e-005	1.500000000000e+000
2.538339094620e-005	1.500000000000e+000
2.539178482315e-005	1.500000000000e+000
2.540664685111e-005	1.500000000000e+000
2.542204213038e-005	1.500000000000e+000
2.545283268892e-005	1.500000000000e+000
2.548171320508e-005	1.500000000000e+000
2.553947423741e-005	1.500000000000e+000
2.564238625646e-005	1.500000000000e+000
2.580878680654e-005	1.500000000000e+000
2.585540942810e-005	1.499999995788e+000
2.585540952810e-005	1.199999990888e+000
2.585540972810e-005	5.999999912526e-001
2.585541012810e-005	-6.000000080182e-001
2.585541042810e-005	-1.500000000000e+000
2.585541050810e-005	-1.500000000000e+000
2.585541066810e-005	-1.500000000000e+000
2.585541098810e-005	-1.500000000000e+000
2.585541162810e-005	-1.500000000000e+000
2.585541290810e-005	-1.500000000000e+000
2.585541546810e-005	-1.500000000000e+000
2.585542058810e-005	-1.500000000000e+000
2.585543082810e-005	-1.500000000000e+000
2.585545130810e-005	-1.500000000000e+000
2.585549226810e-005	-1.500000000000e+000
2.585557418810e-005	-1.500000000000e+000
2.585573802810e-005	-1.500000000000e+000
2.585606570810e-005	-1.500000000000e+000
2.585672106810e-005	-1.500000000000e+000
2.585771395784e-005	-1.500000000000e+000
2.585908350797e-005	-1.500000000000e+000
2.586127139742e-005	-1.500000000000e+000
2.586326536802e-005	-1.500000000000e+000
2.586473374173e-005	-1.500000000000e+000
2.586619432565e-005	-1.500000000000e+000
2.586751521355e-005	-1.500000000000e+000
2.586916068631e-005	-1.500000000000e+000
2.587102067710e-005	-1.500000000000e+000
2.587474065867e-005	-1.500000000000e+000
2.587990393429e-005	-1.500000000000e+000
2.589023048554e-005	-1.500000000000e+000
2.590921909235e-005	-1.500000000000e+000
2.594327849826e-005	-1.500000000000e+000
2.601100056433e-005	-1.500000000000e+000
2.613485301908e-005	-1.500000000000e+000
2.635540842810e-005	-1.500000000000e+000
2.635540852810e-005	-1.200000005265e+000
2.635540872810e-005	-6.000000056291e-001
2.635540912810e-005	5.999999936417e-001
2.635540942810e-005	1.499999998177e+000
2.635540950810e-005	1.500000000000e+000
2.635540966810e-005	1.500000000000e+000
2.635540998810e-005	1.500000000000e+000
2.635541062810e-005	1.500000000000e+000
2.635541190810e-005	1.500000000000e+000
2.635541446810e-005	1.500000000000e+000
2.635541958810e-005	1.500000000000e+000
2.635542982810e-005	1.500000000000e+000
2.635545030810e-005	1.500000000000e+000
2.635549126810e-005	1.500000000000e+000
2.635557318810e-005	1.500000000000e+000
2.635573702810e-005	1.500000000000e+000
2.635606470810e-005	1.500000000000e+000
2.635640391589e-005	1.500000000000e+000
2.635687962253e-005	1.500000000000e+000
2.635773403310e-005	1.500000000000e+000
2.635944285424e-005	1.500000000000e+000
2.636167864960e-005	1.500000000000e+000
2.636448885031e-005	1.500000000000e+000
2.636978744708e-005	1.500000000000e+000
2.637556283354e-005	1.500000000000e+000
2.638339094620e-005	1.500000000000e+000
2.639178482315e-005	1.500000000000e+000
2.640664685111e-005	1.500000000000e+000
2.642204213038e-005	1.500000000000e+000
2.645283268892e-005	1.500000000000e+000
2.648171320509e-005	1.500000000000e+000
2.653947423742e-005	1.500000000000e+000
2.664238625647e-005	1.500000000000e+000
2.680878680655e-005	1.500000000000e+000
2.685540942810e-005	1.499999995788e+000
2.685540952810e-005	1.200000001052e+000
2.685540972810e-005	6.000000014170e-001
2.685541012810e-005	-5.999999978538e-001
2.685541042810e-005	-1.500000000000e+000
2.685541050810e-005	-1.500000000000e+000
2.685541066810e-005	-1.500000000000e+000
2.685541098810e-005	-1.500000000000e+000
2.685541162810e-005	-1.500000000000e+000
2.685541290810e-005	-1.500000000000e+000
2.685541546810e-005	-1.500000000000e+000
2.685542058810e-005	-1.500000000000e+000
2.685543082810e-005	-1.500000000000e+000
2.685545130810e-005	-1.500000000000e+000
2.685549226810e-005	-1.500000000000e+000
2.685557418810e-005	-1.500000000000e+000
2.685573802810e-005	-1.500000000000e+000
2.685606570810e-005	-1.500000000000e+000
2.685672106810e-005	-1.500000000000e+000
2.685771395784e-005	-1.500000000000e+000
2.685908350797e-005	-1.500000000000e+000
2.686127139742e-005	-1.500000000000e+000
2.686326536802e-005	-1.500000000000e+000
2.686473374173e-005	-1.500000000000e+000
2.686619432565e-005	-1.500000000000e+000
2.686751521355e-005	-1.500000000000e+000
2.686916068631e-005	-1.500000000000e+000
2.687102067710e-005	-1.500000000000e+000
2.687474065867e-005	-1.500000000000e+000
2.687990393429e-005	-1.500000000000e+000
2.689023048554e-005	-1.500000000000e+000
2.690921909235e-005	-1.500000000000e+000
2.694327849826e-005	-1.500000000000e+000
2.701100056432e-005	-1.500000000000e+000
2.713485301907e-005	-1.500000000000e+000
2.735540842810e-005	-1.500000000000e+000
2.735540852810e-005	-1.199999995100e+000
2.735540872810e-005	-5.999999954647e-001
2.735540912810e-005	6.000000038061e-001
2.735540942810e-005	1.499999998177e+000
2.735540950810e-005	1.500000000000e+000
2.735540966810e-005	1.500000000000e+000
2.735540998810e-005	1.500000000000e+000
2.735541062810e-005	1.500000000000e+000
2.735541190810e-005	1.500000000000e+000
2.735541446810e-005	1.500000000000e+000
2.735541958810e-005	1.500000000000e+000
2.735542982810e-005	1.500000000000e+000
2.735545030810e-005	1.500000000000e+000
2.735549126810e-005	1.500000000000e+000
2.735557318810e-005	1.500000000000e+000
2.735573702810e-005	1.500000000000e+000
2.735606470810e-005	1.500000000000e+000
2.735640391589e-005	1.500000000000e+000
2.735687962253e-005	1.500000000000e+000
2.735773403310e-005	1.500000000000e+000
2.735944285424e-005	1.500000000000e+000
2.736167864960e-005	1.500000000000e+000
2.736448885031e-005	1.500000000000e+000
2.736978744708e-005	1.500000000000e+000
2.737556283354e-005	1.500000000000e+000
2.738339094620e-005	1.500000000000e+000
2.739178482315e-005	1.500000000000e+000
2.740664685111e-005	1.500000000000e+000
2.742204213038e-005	1.500000000000e+000
2.745283268892e-005	1.500000000000e+000
2.748171320509e-005	1.500000000000e+000
2.753947423742e-005	1.500000000000e+000
2.764238625647e-005	1.500000000000e+000
2.780878680655e-005	1.500000000000e+000
2.785540942810e-005	1.499999995788e+000
2.785540952810e-005	1.199999990888e+000
2.785540972810e-005	5.999999912526e-001
2.785541012810e-005	-6.000000080182e-001
2.785541042810e-005	-1.500000000000e+000
2.785541050810e-005	-1.500000000000e+000
2.785541066810e-005	-1.500000000000e+000
2.785541098810e-005	-1.500000000000e+000
2.785541162810e-005	-1.500000000000e+000
2.785541290810e-005	-1.500000000000e+000
2.785541546810e-005	-1.500000000000e+000
2.785542058810e-005	-1.500000000000e+000
2.785543082810e-005	-1.500000000000e+000
2.785545130810e-005	-1.500000000000e+000
2.785549226810e-005	-1.500000000000e+000
2.785557418810e-005	-1.500000000000e+000
2.785573802810e-005	-1.500000000000e+000
2.785606570810e-005	-1.500000000000e+000
2.785672106810e-005	-1.500000000000e+000
2.785771395784e-005	-1.500000000000e+000
2.785908350797e-005	-1.500000000000e+000
2.786127139742e-005	-1.500000000000e+000
2.786326536802e-005	-1.500000000000e+000
2.786473374173e-005	-1.500000000000e+000
2.786619432565e-005	-1.500000000000e+000
2.786751521355e-005	-1.500000000000e+000
2.786916068631e-005	-1.500000000000e+000
2.787102067710e-005	-1.500000000000e+000
2.787474065867e-005	-1.500000000000e+000
2.787990393429e-005	-1.500000000000e+000
2.789023048554e-005	-1.500000000000e+000
2.790921909235e-005	-1.500000000000e+000
2.794327849826e-005	-1.500000000000e+000
2.801100056432e-005	-1.500000000000e+000
2.813485301907e-005	-1.500000000000e+000
2.833485301907e-005	-1.500000000000e+000
2.833485311907e-005	-1.200000005265e+000
2.833485331907e-005	-6.000000056291e-001
2.833485371907e-005	5.999999936417e-001
2.833485401907e-005	1.499999998177e+000
2.833485409907e-005	1.500000000000e+000
2.833485425907e-005	1.500000000000e+000
2.833485457907e-005	1.500000000000e+000
2.833485521907e-005	1.500000000000e+000
2.833485649907e-005	1.500000000000e+000
2.833485905907e-005	1.500000000000e+000
2.833486417907e-005	1.500000000000e+000
2.833487441907e-005	1.500000000000e+000
2.833489489907e-005	1.500000000000e+000
2.833493585907e-005	1.500000000000e+000
2.833501777907e-005	1.500000000000e+000
2.833518161907e-005	1.500000000000e+000
2.833550929907e-005	1.500000000000e+000
2.833584850685e-005	1.500000000000e+000
2.833632421350e-005	1.500000000000e+000
2.833717862407e-005	1.500000000000e+000
2.833888744521e-005	1.500000000000e+000
2.834112324057e-005	1.500000000000e+000
2.834393344128e-005	1.500000000000e+000
2.834923203805e-005	1.500000000000e+000
2.835500742451e-005	1.500000000000e+000
2.836283553717e-005	1.500000000000e+000
2.837122941411e-005	1.500000000000e+000
2.838609144207e-005	1.500000000000e+000
2.840148672135e-005	1.500000000000e+000
2.843227727989e-005	1.500000000000e+000
2.846115779605e-005	1.500000000000e+000
2.851891882838e-005	1.500000000000e+000
2.862183084743e-005	1.500000000000e+000
2.878823139751e-005	1.500000000000e+000
2.883485401907e-005	1.499999995788e+000
2.883485411907e-005	1.200000001052e+000
2.883485431907e-005	6.000000014170e-001
2.883485471907e-005	-5.999999978538e-001
2.883485501907e-005	-1.500000000000e+000
2.883485509907e-005	-1.500000000000e+000
2.883485525907e-005	-1.500000000000e+000
2.883485557907e-005	-1.500000000000e+000
2.883485621907e-005	-1.500000000000e+000
2.883485749907e-005	-1.500000000000e+000
2.883486005907e-005	-1.500000000000e+000
2.883486517907e-005	-1.500000000000e+000
2.883487541907e-005	-1.500000000000e+000
2.883489589907e-005	-1.500000000000e+000
2.883493685907e-005	-1.500000000000e+000
2.883501877907e-005	-1.500000000000e+000
2.883518261907e-005	-1.500000000000e+000
2.883551029907e-005	-1.500000000000e+000
2.883616565907e-005	-1.500000000000e+000
2.883715854881e-005	-1.500000000000e+000
2.883852809894e-005	-1.500000000000e+000
2.884071598839e-005	-1.500000000000e+000
2.884270995899e-005	-1.500000000000e+000
2.884417833270e-005	-1.500000000000e+000
2.884563891662e-005	-1.500000000000e+000
2.884695980451e-005	-1.500000000000e+000
2.884860527728e-005	-1.500000000000e+000
2.885046526807e-005	-1.500000000000e+000
2.885418524964e-005	-1.500000000000e+000
2.885934852526e-005	-1.500000000000e+000
2.886967507651e-005	-1.500000000000e+000
2.888866368332e-005	-1.500000000000e+000
2.892272308923e-005	-1.500000000000e+000
2.899044515529e-005	-1.500000000000e+000
2.911429761005e-005	-1.500000000000e+000
2.933485301907e-005	-1.499999989836e+000
2.933485311907e-005	-1.199999995100e+000
2.933485331907e-005	-5.999999954647e-001
2.933485371907e-005	6.000000038061e-001
2.933485401907e-005	1.499999998177e+000
2.933485409907e-005	1.500000000000e+000
2.933485425907e-005	1.500000000000e+000
2.933485457907e-005	1.500000000000e+000
2.933485521907e-005	1.500000000000e+000
2.933485649907e-005	1.500000000000e+000
2.933485905907e-005	1.500000000000e+000
2.933486417907e-005	1.500000000000e+000
2.933487441907e-005	1.500000000000e+000
2.933489489907e-005	1.500000000000e+000
2.933493585907e-005	1.500000000000e+000
2.933501777907e-005	1.500000000000e+000
2.933518161907e-005	1.500000000000e+000
2.933550929907e-005	1.500000000000e+000
2.933584850685e-005	1.500000000000e+000
2.933632421349e-005	1.500000000000e+000
2.933717862406e-005	1.500000000000e+000
2.933888744521e-005	1.500000000000e+000
2.934112324056e-005	1.500000000000e+000
2.934393344127e-005	1.500000000000e+000
2.934923203804e-005	1.500000000000e+000
2.935500742450e-005	1.500000000000e+000
2.936283553717e-005	1.500000000000e+000
2.937122941411e-005	1.500000000000e+000
2.938609144207e-005	1.500000000000e+000
2.940148672134e-005	1.500000000000e+000
2.943227727988e-005	1.500000000000e+000
2.946115779605e-005	1.500000000000e+000
2.951891882837e-005	1.500000000000e+000
2.962183084741e-005	1.500000000000e+000
2.978823139745e-005	1.500000000000e+000
2.983485401907e-005	1.499999995788e+000
2.983485411907e-005	1.200000001052e+000
2.983485431907e-005	6.000000014170e-001
2.983485471907e-005	-5.999999978538e-001
2.983485501907e-005	-1.500000000000e+000
2.983485509907e-005	-1.500000000000e+000
2.983485525907e-005	-1.500000000000e+000
2.983485557907e-005	-1.500000000000e+000
2.983485621907e-005	-1.500000000000e+000
2.983485749907e-005	-1.500000000000e+000
2.983486005907e-005	-1.500000000000e+000
2.983486517907e-005	-1.500000000000e+000
2.983487541907e-005	-1.500000000000e+000
2.983489589907e-005	-1.500000000000e+000
2.983493685907e-005	-1.500000000000e+000
2.983501877907e-005	-1.500000000000e+000
2.983518261907e-005	-1.500000000000e+000
2.983551029907e-005	-1.500000000000e+000
2.983616565907e-005	-1.500000000000e+000
2.983715854881e-005	-1.500000000000e+000
2.983852809894e-005	-1.500000000000e+000
2.984071598839e-005	-1.500000000000e+000
2.984270995899e-005	-1.500000000000e+000
2.984417833270e-005	-1.500000000000e+000
2.984563891662e-005	-1.500000000000e+000
2.984695980451e-005	-1.500000000000e+000
2.984860527728e-005	-1.500000000000e+000
2.985046526807e-005	-1.500000000000e+000
2.985418524964e-005	-1.500000000000e+000
2.985934852526e-005	-1.500000000000e+000
2.986967507651e-005	-1.500000000000e+000
2.988866368332e-005	-1.500000000000e+000
2.992272308923e-005	-1.500000000000e+000
2.999044515529e-005	-1.500000000000e+000
3.011429761004e-005	-1.500000000000e+000
3.033485301907e-005	-1.500000000000e+000
3.033485311907e-005	-1.200000025593e+000
3.033485331907e-005	-6.000000157935e-001
3.033485371907e-005	5.999999834773e-001
3.033485401907e-005	1.499999988013e+000
3.033485409907e-005	1.500000000000e+000
3.033485425907e-005	1.500000000000e+000
3.033485457907e-005	1.500000000000e+000
3.033485521907e-005	1.500000000000e+000
3.033485649907e-005	1.500000000000e+000
3.033485905907e-005	1.500000000000e+000
3.033486417907e-005	1.500000000000e+000
3.033487441907e-005	1.500000000000e+000
3.033489489907e-005	1.500000000000e+000
3.033493585907e-005	1.500000000000e+000
3.033501777907e-005	1.500000000000e+000
3.033518161907e-005	1.500000000000e+000
3.033550929907e-005	1.500000000000e+000
3.033584850686e-005	1.500000000000e+000
3.033632421350e-005	1.500000000000e+000
3.033717862407e-005	1.500000000000e+000
3.033888744522e-005	1.500000000000e+000
3.034112324059e-005	1.500000000000e+000
3.034393344131e-005	1.500000000000e+000
3.034923203809e-005	1.500000000000e+000
3.035500742455e-005	1.500000000000e+000
3.036283553727e-005	1.500000000000e+000
3.037122941425e-005	1.500000000000e+000
3.038609144230e-005	1.500000000000e+000
3.040148672165e-005	1.500000000000e+000
3.043227728036e-005	1.500000000000e+000
3.046115779677e-005	1.500000000000e+000
3.051891882959e-005	1.500000000000e+000
3.062183085038e-005	1.500000000000e+000
3.078823140329e-005	1.500000000000e+000
3.083485401907e-005	1.499999995788e+000
3.083485411907e-005	1.200000001052e+000
3.083485431907e-005	6.000000115814e-001
3.083485471907e-005	-5.999999876894e-001
3.083485501907e-005	-1.499999992225e+000
3.083485509907e-005	-1.500000000000e+000
3.083485525907e-005	-1.500000000000e+000
3.083485557907e-005	-1.500000000000e+000
3.083485621907e-005	-1.500000000000e+000
3.083485749907e-005	-1.500000000000e+000
3.083486005907e-005	-1.500000000000e+000
3.083486517907e-005	-1.500000000000e+000
3.083487541907e-005	-1.500000000000e+000
3.083489589907e-005	-1.500000000000e+000
3.083493685907e-005	-1.500000000000e+000
3.083501877907e-005	-1.500000000000e+000
3.083518261907e-005	-1.500000000000e+000
3.083551029907e-005	-1.500000000000e+000
3.083616565907e-005	-1.500000000000e+000
3.083715854881e-005	-1.500000000000e+000
3.083852809893e-005	-1.500000000000e+000
3.084071598838e-005	-1.500000000000e+000
3.084270995898e-005	-1.500000000000e+000
3.084417833270e-005	-1.500000000000e+000
3.084563891662e-005	-1.500000000000e+000
3.084695980452e-005	-1.500000000000e+000
3.084860527729e-005	-1.500000000000e+000
3.085046526808e-005	-1.500000000000e+000
3.085418524966e-005	-1.500000000000e+000
3.085934852528e-005	-1.500000000000e+000
3.086967507652e-005	-1.500000000000e+000
3.088866368325e-005	-1.500000000000e+000
3.092272308897e-005	-1.500000000000e+000
3.099044515455e-005	-1.500000000000e+000
3.108988974362e-005	-1.500000000000e+000
3.131044515455e-005	-1.500000000000e+000
3.131044525455e-005	-1.200000005265e+000
3.131044545455e-005	-5.999999954647e-001
